id,piece_name,category,era_or_year,materials_gemstones,price_type,asking_price,currency_note,dealer,listing_url,image_url,sku,notes,source,first_seen,last_seen,times_seen,status
url:wilsonsestatejewelry.com/products/david-webb-contemporary-18-karat-yellow-gold-taurus-zodiac-pendant-necklace,David Webb Contemporary 18 Karat Yellow Gold Taurus Zodiac Pendant Necklace,necklace,2000,,asking,6200,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-contemporary-18-karat-yellow-gold-taurus-zodiac-pendant-necklace,https://cdn.shopify.com/s/files/1/2343/8923/files/2026-03-27_16-43-37_BR8S4-2_3307370.jpg?v=1775313028,WE-16275,Comprised of a cable link chain suspending a rectangular shaped pendant from tapered bale One side depicts a deeply grooved and stylized bull with nose ring for for the Taurus zodiac The other side center the Taurus astrological symbol atop a grooved radial burst Completed by stylized barrel clasp c,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-double-tip-diamond-nail-ring-rr6209,David Webb 18K Yellow Gold Double Tip Diamond Nail Ring,ring,,,asking,6100,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-double-tip-diamond-nail-ring-rr6209,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR6209.jpg?v=1756330032,RR6209,Center Diamond Weight: 0.00 Metal Type: 18K Yellow Gold Metal Weight: 24.8 gr. Stock: RR6209,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-orange-enamel-clip-on-earrings-rr7112,David Webb 18K Yellow Gold Orange Enamel Clip On Earrings,earrings,,,asking,6100,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-orange-enamel-clip-on-earrings-rr7112,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR7112.jpg?v=1756328989,RR7112,Lovely bright orange clip on earrings will make any outfit more refined especially when the earrings are from David Webb. Shaped in a form of an egg these beauties will complement a fair skin as well as a tan skin. Bright and happy these clip on earrings are perfect for your summer days and bright c,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-money-clip-jewelry-rr7249,David Webb 18K Yellow Gold Money Clip Jewelry,brooch,,,asking,6100,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-money-clip-jewelry-rr7249,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR7249.jpg?v=1756329276,RR7249,"Excellent gift for your loved one: vintage David Webb Capricorn Money Clip in 18K Yellow Gold. This makes a perfect gift, plus will always start a conversation everytime someone sees it. If your special someone is into unique and special Length: 1.75 inches. Center Diamond Weight: 0.00 Measurements:",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-2-40-ctw-diamond-cultured-pearl-drop-ear-clip-earrings-jewellery-jewelry,David Webb 2.40 CTW Diamond Cultured Pearl Drop Ear-Clip Earrings,earrings,2023,,asking,6100,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-2-40-ctw-diamond-cultured-pearl-drop-ear-clip-earrings-jewellery-jewelry,https://cdn.shopify.com/s/files/1/2343/8923/products/david-webb-2-40-ctw-diamond-cultured-pearl-drop-ear-clip-earrings-wilsons-estate-jewelry-jewellery-fashion-accessory-gemstone-ball_393.jpg?v=1586345186,4387405889594,"Centering a round cultured pearl surmount measuring approximately 10.3 mm, cream in body color with rosé overtones and excellent luster With articulated drop featuring foliate motif and scalloped pearl cap set throughout with round brilliant cut, single cut, and marquise cut diamonds weighing approx",shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-1960s-sapphire-turquoise-18-karat-yellow-gold-platinum-vintage-domed-feather-ear-clip-earrings,David Webb 1960's Sapphire Turquoise 18 Karat Yellow Gold Platinum Vintage Domed Feather Ear-Clip Earrings,earrings,1960,,asking,5950,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-1960s-sapphire-turquoise-18-karat-yellow-gold-platinum-vintage-domed-feather-ear-clip-earrings,https://cdn.shopify.com/s/files/1/2343/8923/files/2026-05-29_15-15-51_BR8S4_3627938.jpg?v=1780598206,WE-16536,Designed as yellow gold domed forms comprised of pierced feathers with grooved detail Accented by prong set round cut sapphires and round shaped turquoise cabochons Sapphires weigh approximately 0.60 carat total - transparent medium blue in color Turquoise measures 3.0 mm round - opaque robin's egg ,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-frog-18k-yellow-gold-green-enamel-clip-on-earrings-j10471,David Webb Frog 18K Yellow Gold Green Enamel Clip On Earrings,earrings,,,asking,5900,USD,The Back Vault,https://thebackvault.com/products/david-webb-frog-18k-yellow-gold-green-enamel-clip-on-earrings-j10471,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/J10471_a58a38c9-63ae-40c2-96d1-dc8cde1fa88b.jpg?v=1780560216,J10471,"Whimsical David Webb 18K yellow gold frog earrings featuring rich green enamel bodies accented by gold dot pattern. Designed in a sculptural three-dimensional form, these charming clip-on earrings showcase Webb's iconic playful animal motifs with bold color contrast and substantial gold work. Center",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-enamel-diamond-18-karat-two-tone-gold-kingdom-snake-ring-1,David Webb Enamel Diamond 18 Karat Two-Tone Gold Kingdom Snake Ring,ring,circa 1970s,,asking,5900,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-enamel-diamond-18-karat-two-tone-gold-kingdom-snake-ring-1,https://cdn.shopify.com/s/files/1/2343/8923/products/DSC8152_5069d186-103e-4c6f-b0b3-b00f8bdbef34.jpg?v=1628890817,6623071928378,Bypass ring is designed as a coiling snake with a harlequin scale pattern Eyes are red enamel while body is glossed with ultramarine blue enamel - no loss Head and tail are accented by round brilliant cut diamonds - set in white gold Weighing in total approximately 0.45 carat with G/H color and SI c,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:ericoriginals.com/products/vintage-1960s-david-webb-gold-and-enamel-initial-ring,Vintage 1960s David Webb Gold and Enamel Initial Ring,ring,1960s,,asking,5850,USD,Eric Originals & Antiques,https://ericoriginals.com/products/vintage-1960s-david-webb-gold-and-enamel-initial-ring,https://cdn.shopify.com/s/files/1/0564/0916/1794/files/r6803-84_1960815.jpg?v=1748369992,R6803,"Finely crafted in 18k yellow gold and black enamel making up the initials M and K. Signed by David Webb Circa 1960s Size 10, resizable",shopify:ericoriginals.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-pearl-drop-pendulum-earrings-j10162,David Webb 18K Yellow Gold Pearl Drop Pendulum Earrings,earrings,,,asking,5800,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-pearl-drop-pendulum-earrings-j10162,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/J10162.jpg?v=1762320245,J10162,"A striking pair of earrings by David Webb, showcasing the house#s iconic bold design language. Crafted in rich 18K yellow gold with the signature hammered finish, each earring is designed in an elegant pendulum style, suspending a luminous mabe pearl. Measuring approximately 2.5 inches in length, th",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-14k-white-gold-carved-jade-ring-rr9246,David Webb 14K White Gold Carved Jade Ring,ring,,,asking,5800,USD,The Back Vault,https://thebackvault.com/products/david-webb-14k-white-gold-carved-jade-ring-rr9246,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9246.jpg?v=1756338897,RR9246,David Webb 14K White Gold Carved Jade Ring. Solid jade with carved design. Center Diamond Weight: 0.00 Measurements: Size: 6 Metal Type: 14K White Gold Metal Weight: 9.3 gr. Signed: WEBB Condition: Excellent. Stock: RR9246,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-gap-platinum-18k-yellow-gold-diamond-statement-ring-rr5568,David Webb Gap Platinum & 18K Yellow Gold Diamond Statement Ring,ring,,,asking,5800,USD,The Back Vault,https://thebackvault.com/products/david-webb-gap-platinum-18k-yellow-gold-diamond-statement-ring-rr5568,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR5568_e686861e-8328-466c-a572-7615559f5fc4.jpg?v=1756329866,RR5568,Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 17.0 gr. Stock: RR5568,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-high-polished-high-dme-crossover-ring-rr7473,David Webb Platinum & 18K Yellow Gold High Polished High Dme Crossover Ring,ring,,,asking,5800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-high-polished-high-dme-crossover-ring-rr7473,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR7473.jpg?v=1756330704,RR7473,David Webb Platinum & 18K Yellow Gold High Polished High Dme Crossover Ring. Size 6.5 Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 24.4 gr. Signed: WEBB Condition: Excellent. Stock: RR7473,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-fluted-ribbed-1970s-clip-earrings-rr7425,David Webb 18K Yellow Gold Fluted Ribbed 1970's Clip Earrings,earrings,1970,,asking,5800,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-fluted-ribbed-1970s-clip-earrings-rr7425,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR7425.jpg?v=1756330592,RR7425,"Lovely earrings for every day wear by David Webb. This pair of earrings was designed in 1970's and features a fluted design with a hammered gold finish, signature touch of David Webb jewelry. These earrings measure about 25 mm x 19mm and are fasten with clip closure. Clip on closure. Center Diamond ",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-turquoise-lion-gold-cufflinks,David Webb Turquoise Lion Gold Cufflinks,cufflinks,,,asking,5700,USD,Oak Gem,https://oakgem.com/products/david-webb-turquoise-lion-gold-cufflinks,https://cdn.shopify.com/s/files/1/1064/3732/files/OG6.121660.jpg?v=1686680165,OG-2392,"Pair of 18k gold cufflinks by David Webb, with turquoise lion. DESIGNER: David Webb MATERIAL : 18k Gold GEMSTONES: Turquoise DIMENSIONS: Cufflink top is 18mm x 18mm, back - 11mm x 11mm. MARKED/TESTED : Webb, 18k. WEIGHT: 30.8 grams. CONDITION : Previously Owned, Excellent Condition.",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:ericoriginals.com/products/vintage-1970s-david-webb-coral-cufflinks,Vintage 1970s David Webb Coral Cufflinks,cufflinks,1970s,,asking,5650,USD,Eric Originals & Antiques,https://ericoriginals.com/products/vintage-1970s-david-webb-coral-cufflinks,https://cdn.shopify.com/s/files/1/0564/0916/1794/files/C1917-1_1237769.jpg?v=1730319773,C1917,Finely crafted in 18k yellow gold with Coral. Signed by David Webb Circa 1970s 5/8 x 3/4 inch,shopify:ericoriginals.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-carved-emerald-pave-diamond-18-karat-gold-bypass-ring-1,David Webb Carved Emerald Pave Diamond 18 Karat Gold Bypass Ring,ring,1960s,,asking,5650,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-carved-emerald-pave-diamond-18-karat-gold-bypass-ring-1,https://cdn.shopify.com/s/files/1/2343/8923/products/DSC6138.jpg?v=1602101099,4556945260602,"Gold bypass ring designed as a twisted rope motif with a slight hammered finish Featuring a deeply carved emerald, basket set in platinum, and depicting a stylized leaf measuring approximately 12.0 x 8.5 mm Translucent with natural inclusions and is verdantly green in color Opposite end terminates a",shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:ericoriginals.com/products/david-webb-frog-brooch-1,David Webb Frog Brooch,brooch,,,asking,5500,USD,Eric Originals & Antiques,https://ericoriginals.com/products/david-webb-frog-brooch-1,https://cdn.shopify.com/s/files/1/0564/0916/1794/files/p3554-1_3717985.jpg?v=1781540623,P3554,"Finely crafted in 18k yellow gold, white enamel, and Round Brilliant cut Diamonds for the eyes. Signed by David Webb 1 x 5/8 inch",shopify:ericoriginals.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-ruby-enamel-gold-horse-head-cufflinks,David Webb Ruby Enamel Gold Horse Head Cufflinks,cufflinks,,,asking,5500,USD,Oak Gem,https://oakgem.com/products/david-webb-ruby-enamel-gold-horse-head-cufflinks,https://cdn.shopify.com/s/files/1/1064/3732/files/Oakgem5.2313635.jpg?v=1685022760,OG-2157,"Pair of 18k gold horse head cufflinks by David Webb, decorated with ruby eyes and enamel. DESIGNER : David Webb MATERIAL: 18k Gold GEMSTONES: Ruby DIMENSIONS : Cufflink top is 27mm x 14mm, back - 19mm x 5mm. WEIGHT : 25.7 grams MARKED/TESTED : 18k, Webb. CONDITION : Previously Owned/ Excellent Condi",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-frog-green-enamel-ruby-eyes-cuff-links-rr4499,David Webb 18K Yellow Gold Frog Green Enamel Ruby Eyes Cuff Links,bracelet,circa 1990,,asking,5300,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-frog-green-enamel-ruby-eyes-cuff-links-rr4499,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR4499.jpg?v=1756327158,RR4499,"David Webb 18K yellow gold, green enamel and ruby eye cufflinks, circa 1990, measure 5/8"" x 5/8"" x 1"" with fixed curved backs. Each cufflink designed as frogs with a green enameled bodies and cabochon ruby eyes, in high polish 18k yellow gold. Center Diamond Weight: 0.00 Measurements: L: 18.8mm Meta",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-peace-black-enamel-and-diamonds-round-pendant-necklace-rr7483,David Webb 18K Yellow Gold Peace Black Enamel And Diamonds Round Pendant Necklace,necklace,1970s,,asking,5200,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-peace-black-enamel-and-diamonds-round-pendant-necklace-rr7483,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR7483.jpg?v=1756330744,RR7483,"David Webb 18K Yellow Gold Peace Black Enamel And Diamonds Round Pendant Necklace. From the Motif Collection. Shapes and geometric forms - arrow, rhombus, zig-zag, the U - expressed simply in bold enamel, diamonds, 18K gold, and platinum. Developed by David Webb in the mid-1970s, Motif is confident ",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-bastille-platinum-18k-yellow-gold-hammered-finish-and-diamond-ring-rr3858,David Webb Bastille Platinum & 18K Yellow Gold Hammered Finish and Diamond Ring,ring,,,asking,5200,USD,The Back Vault,https://thebackvault.com/products/david-webb-bastille-platinum-18k-yellow-gold-hammered-finish-and-diamond-ring-rr3858,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR3858_be9e3220-5a23-414d-9bd7-b7d2bfb9f716.jpg?v=1756327021,RR3858,Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 10.5 gr. Stock: RR3858,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-leopard-cabochon-emerald-eyes-cuff-links-rr9344,David Webb Platinum & 18K Yellow Gold Leopard Cabochon Emerald Eyes Cuff Links,bracelet,,,asking,4800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-leopard-cabochon-emerald-eyes-cuff-links-rr9344,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9344.jpg?v=1756338203,RR9344,"These David Webb Platinum & 18K Yellow Gold Leopard Cabochon Emerald Eyes Cuff Links are a true testament to craftsmanship and attention to detail. David Webb's creations have always been known for their exceptional artistry, and these cuff links are no exception. Crafted with a combination of plati",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-black-gold-in-thunder-bolt-motif-earrings-rr5696,David Webb Platinum & 18K Yellow Gold Black & Gold in Thunder Bolt Motif Earrings,earrings,,,asking,4800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-black-gold-in-thunder-bolt-motif-earrings-rr5696,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR5696_cad85582-d534-42d5-b742-1acaccadd513.jpg?v=1756329896,RR5696,Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 22.4 gr. Stock: RR5696,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-1980s-onyx-rock-crystal-quartz-enamel-18-karat-yellow-gold-bead-strand-vintage-necklace,David Webb 1980's Onyx Rock Crystal Quartz Enamel 18 Karat Yellow Gold Bead Strand Vintage Necklace,necklace,1980,,asking,4800,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-1980s-onyx-rock-crystal-quartz-enamel-18-karat-yellow-gold-bead-strand-vintage-necklace,https://cdn.shopify.com/s/files/1/2343/8923/products/DSC_5588_1d706a37-be3c-42b6-8c68-79c50bfb5499.jpg?v=1664929009,6915728572474,Necklace is comprised of onyx and rock crystal quartz round beads strung on knotted silk cord Onyx beads are 13.0 mm round - opaque matte black in color with polished carved linear grooves Rock crystal quartz are 16.0 mm round - translucent cream in color with white and subtle matrix Completed by a ,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-signature-zebra-enamel-round-earrings-rr6922,David Webb Platinum & 18K Yellow Gold Signature Zebra Enamel Round Earrings,earrings,,,asking,4600,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-signature-zebra-enamel-round-earrings-rr6922,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR6922.jpg?v=1773277933,RR6922,These are your classic David Webb Zebra pattern enamel clip-on earrings that are excellent to start your Webb collection with. Width: 14.8mm Clip On closure. Excellent condition. Center Diamond Weight: 0.00 Measurements: Width: 14.8mm Metal Type: Platinum & 18K Yellow Gold Metal Weight: 17.3 gr. Sig,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-tiger-brooch-rr5894,David Webb Platinum & 18K Yellow Gold Tiger Brooch,brooch,,,asking,4500,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-tiger-brooch-rr5894,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR5894.jpg?v=1756329954,RR5894,Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 15.2 gr. Stock: RR5894,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-rose-gold-gemini-horoscope-vintage-cuff-links-rr8383,David Webb 18K Rose Gold Gemini Horoscope Vintage Cuff Links,bracelet,,,asking,4500,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-rose-gold-gemini-horoscope-vintage-cuff-links-rr8383,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR8383.jpg?v=1756334182,RR8383,Are you after a unique pair of cufflinks? Well look no further we have plenty of whimsycal cufflinks for you to pick from and this pair might be it. Designed in pure 18k yellow gold by David Webb as a pair of Gemini men floating in the air. It may be a zodiac sign or not. These feel important in siz,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-plain-link-chain-necklace-rr7374,David Webb 18K Yellow Gold Plain Link Chain Necklace,necklace,,,asking,4500,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-plain-link-chain-necklace-rr7374,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR7374.jpg?v=1756330235,RR7374,Start your David Webb collection by purchasing your first David Webb chain. This 18K Yellow Gold Plain Link Chain is a lovely unique design perfect to wear on it's own or with any of the David Webb pendants. Length: 17 inches. Center Diamond Weight: 0.00 Metal Type: 18K Yellow Gold Metal Weight: 7.9,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-enamel-gold-ball-cufflinks,David Webb Enamel Gold Ball Cufflinks,cufflinks,,,asking,4400,USD,Oak Gem,https://oakgem.com/products/david-webb-enamel-gold-ball-cufflinks,https://cdn.shopify.com/s/files/1/1064/3732/files/270.1_4a08baea-7606-4e87-a346-4f919b434478.jpg?v=1684959773,OG-2145,"Pair of 18k gold ball cufflinks by David Webb, with blue and white enamel. DESIGNER : David Webb MATERIAL: 18k Gold GEMSTONES: None DIMENSIONS : Top ball is 16mm in diameter, back - 11mm. WEIGHT : 32 grams MARKED/TESTED : Webb 18k. CONDITION : Previously Owned/ Excellent Condition",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-blue-red-enamel-gold-cufflinks-1,David Webb Blue Red Enamel Gold Cufflinks,cufflinks,,,asking,4400,USD,Oak Gem,https://oakgem.com/products/david-webb-blue-red-enamel-gold-cufflinks-1,https://cdn.shopify.com/s/files/1/1064/3732/products/DSCN9883_141b444e-3b3e-4767-8bf1-997c52247a9f.jpg?v=1665777162,OG-856,"Pair of David Webb 18k gold cufflinks, decorated with enamel. With original box. DESIGNER: David Webb MATERIAL : 18k Gold GEMSTONES: None DIMENSIONS: Cufflink top is 18mm x 20mm. MARKED/TESTED : 18k, Webb, AA988. WEIGHT: 23.6 grams CONDITION : Previously Owned/Excellent Condition",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:ericoriginals.com/products/vintage-1960s-david-webb-black-enamel-cufflinks,Vintage 1960s David Webb Black Enamel Cufflinks,cufflinks,1960s,,asking,4350,USD,Eric Originals & Antiques,https://ericoriginals.com/products/vintage-1960s-david-webb-black-enamel-cufflinks,https://cdn.shopify.com/s/files/1/0564/0916/1794/files/C803-a_856346.jpg?v=1723493670,C803,Finely crafted with black enamel over 18k yellow gold. Signed by David Webb Circa 1960s 11/16 x 5/8 inch,shopify:ericoriginals.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-vintage-18-karat-yellow-gold-hammered-swirl-ear-clip-earrings,David Webb Vintage 18 Karat Yellow Gold Hammered Swirl Ear-Clip Earrings,earrings,1980,,asking,4250,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-vintage-18-karat-yellow-gold-hammered-swirl-ear-clip-earrings,https://cdn.shopify.com/s/files/1/2343/8923/products/DSC_3714.jpg?v=1649849286,6783556386874,Ear-clip earrings are designed as deeply grooved swirl forms With hammered gold texture throughout Completed by hinged omega backs Stamped 18k for 18 karat gold With maker's mark for David Webb Circa: 1980's Measures: 3/4 x 15/16 inch Total weight: 24.8 grams Texturous. Domed. Sculptural. Stock Numb,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-vintage-18-karat-yellow-gold-bamboo-hoop-ear-clip-earrings,David Webb Vintage 18 Karat Yellow Gold Bamboo Hoop Ear-Clip Earrings,earrings,,,asking,4250,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-vintage-18-karat-yellow-gold-bamboo-hoop-ear-clip-earrings,https://cdn.shopify.com/s/files/1/2343/8923/products/DSC4557_b5dab3a2-cd18-4f92-b0bd-06d6013fcb82.jpg?v=1646923914,6758210732090,Ear-clip earrings are designed as oval shaped hoop with notched bamboo motif throughout Featuring high polished gold Completed by concealed hinged ear-clip Stamped 18k for 18 karat gold With maker's mark for David Webb Circa: 20th century Measures: 3/4 x 1 1/16 inches Total weight: 18.3 grams Accomp,shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-18-karat-yellow-gold-hoop-ear-clip-earrings-winter-squash-vegetable-plant,David Webb 18 Karat Yellow Gold Hoop Ear-Clip Earrings,earrings,2023,,asking,4150,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-18-karat-yellow-gold-hoop-ear-clip-earrings-winter-squash-vegetable-plant,https://cdn.shopify.com/s/files/1/2343/8923/products/david-webb-18-karat-yellow-gold-hoop-ear-clip-earrings-wilsons-estate-jewelry-winter-squash-vegetable-plant_952.jpg?v=1586345161,4247842422807,"Designed as oval hollow hoops With hammered gold finish detail Hinged clip backs Signed Webb for David Webb and stamped 18K Length: 1 Inch Width: 3/8 Inch (widest) Total Weight: 25.3 Grams Clean. Classic. Chunky. Stock Number: We-3530 {""@context"":""https://schema.org/"",""@type"":""Product"",""@id"":""https:",shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-cultured-pearl-lapis-18-karat-gold-strand-necklace-circa-1960,David Webb Cultured Pearl Lapis 18 Karat Gold Strand Necklace Circa 1960,necklace,Circa 1960,,asking,3850,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-cultured-pearl-lapis-18-karat-gold-strand-necklace-circa-1960,https://cdn.shopify.com/s/files/1/2343/8923/products/DSC1584.jpg?v=1602102207,4510982438970,"Hand knotted strand necklace comprised of round cultured pearls measuring from 8.5 to 8.8 mm Incredibly well-matched cream body color with moderate rosè overtones and a very good luster Terminating as a deeply fluted 14.8 mm lapis bead, opaque and a bright ultramarine blue color with dark and light ",shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-18-karat-gold-brushed-ear-clip-earrings-1,David Webb 18 Karat Gold Brushed Ear-Clip Earrings,earrings,1970s,,asking,3800,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-18-karat-gold-brushed-ear-clip-earrings-1,https://cdn.shopify.com/s/files/1/2343/8923/products/DSC_8878.jpg?v=1629759498,6634444881978,"Vintage half hoop ear-clips feature a strongly brushed finish center And a brightly polished gold frame Completed by hinged omega backs Stamped Plat and 18K for platinum and 18 karat gold, respectively Signed Webb for David Webb Circa: 1970s Measures: 7/16 x 1 inch Total weight: 24.9 grams Sleek. Di",shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-kingdom-platinum-18k-yellow-gold-green-enamel-frog-clip-on-earrings-rr4711,David Webb Kingdom Platinum & 18K Yellow Gold Green Enamel Frog Clip-On Earrings,earrings,,,asking,3700,USD,The Back Vault,https://thebackvault.com/products/david-webb-kingdom-platinum-18k-yellow-gold-green-enamel-frog-clip-on-earrings-rr4711,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR4711.jpg?v=1756329753,RR4711,Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 15.3 gr. Stock: RR4711,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:www.estatediamondjewelry.com/product/cufflinks,David Webb Tiger Cufflinks,cufflinks,1970s,,asking,3600,USD,Estate Diamond Jewelry,https://www.estatediamondjewelry.com/product/cufflinks/,https://www.estatediamondjewelry.com/wp-content/uploads/2023/08/13922-TV-1000PX.jpg,13922,A fine pair of vintage signed cufflinks featuring one sided tigers decorated with burgundy enamel and green enamel eyes. The backs of the cufflinks are hinged on a decorated bar. These 18k yellow gold cufflinks are signed David Webb and made in the 1970s. If you have any questions about these cuffli,woocommerce:estatediamondjewelry.com,2026-08-07,2026-08-08,2,active
